GO:0003999	21
GO:0004000	33
GO:0004001	18
GO:0004013	65
GO:0004014	20
GO:0004015	23
GO:0004016	31
GO:0004017	97
GO:0004018	48
GO:0004019	32
GO:0004020	47
GO:0004021	13
GO:0004022	140
GO:0004024	31
GO:0004025	6
GO:0004027	5
GO:0004028	10
GO:0004029	127
GO:0004030	43
GO:0004031	4
GO:0004032	64
GO:0004033	63
GO:0004034	21
GO:0004035	13
GO:0004037	1
GO:0004038	14
GO:0004039	4
GO:0004040	42
GO:0004042	8
GO:0004043	8
GO:0004044	8
GO:0004045	45
GO:0004046	6
GO:0004047	9
GO:0004048	23
GO:0004049	13
GO:0004051	10
GO:0004052	6
GO:0004053	90
GO:0004054	13
GO:0004055	18
GO:0004056	21
GO:0004058	16
GO:0004059	2
GO:0004060	23
GO:0004061	49
GO:0004062	18
GO:0004063	14
GO:0004064	17
GO:0004065	19
GO:0004066	12
GO:0004067	78
GO:0004068	34
GO:0004069	70
GO:0004070	46
GO:0004071	7
GO:0004072	43
GO:0004073	43
GO:0004074	5
GO:0004075	10
GO:0004076	2
GO:0004077	12
GO:0004081	9
GO:0004082	2
GO:0004083	3
GO:0004084	54
GO:0004085	23
GO:0004088	4
GO:0004089	179
GO:0004090	29
GO:0004092	3
GO:0004095	1
GO:0004096	145
GO:0004097	25
GO:0004098	1
GO:0004099	2
GO:0004102	2
GO:0004103	5
GO:0004104	18
GO:0004105	13
GO:0004106	76
GO:0004107	22
GO:0004108	65
GO:0004109	11
GO:0004111	87
GO:0004112	2
GO:0004113	25
GO:0004114	89
GO:0004115	23
GO:0004121	22
GO:0004122	41
GO:0004123	34
GO:0004124	63
GO:0004125	5
GO:0004126	75
GO:0004127	18
GO:0004128	12
GO:0004129	120
GO:0004130	12
GO:0004131	9
GO:0004132	8
GO:0004133	3
GO:0004134	21
GO:0004135	1
GO:0004136	12
GO:0004137	8
GO:0004138	14
GO:0004139	73
GO:0004140	27
GO:0004141	10
GO:0004143	11
GO:0004144	6
GO:0004145	57
GO:0004146	94
GO:0004148	71
GO:0004149	31
GO:0004150	64
GO:0004151	31
GO:0004152	48
GO:0004155	21
GO:0004156	52
GO:0004157	31
GO:0004160	7
GO:0004161	10
GO:0004163	31
GO:0004164	6
GO:0004165	10
GO:0004167	17
GO:0004169	2
GO:0004170	139
GO:0004174	2
GO:0004175	251
GO:0004176	423
GO:0004177	377
GO:0004180	160
GO:0004181	82
GO:0004185	36
GO:0004190	276
GO:0004197	371
GO:0004198	20
GO:0004222	357
GO:0004252	1227
GO:0004298	265
GO:0004300	180
GO:0004301	17
GO:0004303	19
GO:0004304	4
GO:0004305	5
GO:0004306	1
GO:0004308	186
GO:0004309	19
GO:0004310	10
GO:0004311	39
GO:0004312	7
GO:0004314	29
GO:0004315	164
GO:0004316	160
GO:0004317	68
GO:0004318	154
GO:0004320	4
GO:0004321	5
GO:0004322	315
GO:0004324	41
GO:0004325	17
GO:0004326	9
GO:0004328	30
GO:0004329	18
GO:0004331	11
GO:0004332	156
GO:0004333	47
GO:0004334	14
GO:0004335	26
GO:0004336	3
GO:0004337	32
GO:0004338	9
GO:0004339	11
GO:0004340	43
GO:0004341	6
GO:0004342	39
GO:0004343	19
GO:0004345	9
GO:0004346	2
GO:0004347	83
GO:0004348	32
GO:0004349	11
GO:0004350	11
GO:0004351	15
GO:0004352	44
GO:0004353	74
GO:0004354	50
GO:0004355	6
GO:0004356	161
GO:0004357	14
GO:0004358	15
GO:0004359	138
GO:0004360	33
GO:0004361	10
GO:0004362	82
GO:0004363	25
GO:0004364	423
GO:0004365	146
GO:0004366	1
GO:0004367	17
GO:0004368	7
GO:0004369	3
GO:0004370	39
GO:0004371	15
GO:0004372	78
GO:0004373	23
GO:0004375	10
GO:0004377	1
GO:0004379	23
GO:0004380	1
GO:0004381	1
GO:0004383	18
GO:0004385	36
GO:0004386	272
GO:0004392	47
GO:0004396	36
GO:0004397	9
GO:0004398	6
GO:0004399	12
GO:0004400	24
GO:0004401	13
GO:0004402	143
GO:0004407	18
GO:0004409	1
GO:0004410	5
GO:0004411	13
GO:0004412	21
GO:0004413	15
GO:0004414	18
GO:0004415	17
GO:0004416	11
GO:0004417	21
GO:0004418	6
GO:0004419	16
GO:0004420	20
GO:0004421	20
GO:0004422	95
GO:0004423	2
GO:0004424	68
GO:0004425	29
GO:0004427	135
GO:0004430	5
GO:0004435	29
GO:0004436	4
GO:0004438	13
GO:0004441	4
GO:0004445	2
GO:0004448	9
GO:0004449	17
GO:0004450	78
GO:0004451	52
GO:0004452	20
GO:0004454	7
GO:0004455	47
GO:0004456	2
GO:0004457	4
GO:0004459	114
GO:0004461	8
GO:0004462	37
GO:0004463	3
GO:0004464	32
GO:0004465	34
GO:0004466	5
GO:0004467	6
GO:0004470	54
GO:0004471	53
GO:0004473	33
GO:0004474	18
GO:0004475	10
GO:0004476	9
GO:0004477	22
GO:0004478	66
GO:0004479	15
GO:0004482	43
GO:0004483	27
GO:0004484	20
GO:0004485	8
GO:0004486	21
GO:0004487	3
GO:0004488	30
GO:0004489	22
GO:0004491	38
GO:0004492	6
GO:0004493	9
GO:0004494	10
GO:0004496	11
GO:0004497	965
GO:0004499	48
GO:0004500	2
GO:0004502	3
GO:0004503	13
GO:0004505	27
GO:0004506	2
GO:0004507	6
GO:0004508	8
GO:0004509	7
GO:0004510	3
GO:0004512	11
GO:0004514	78
GO:0004515	34
GO:0004516	28
GO:0004517	16
GO:0004518	1223
GO:0004519	1063
GO:0004520	124
GO:0004521	272
GO:0004522	22
GO:0004523	79
GO:0004525	66
GO:0004526	97
GO:0004527	229
GO:0004528	13
GO:0004529	19
GO:0004530	4
GO:0004531	2
GO:0004532	24
GO:0004534	31
GO:0004535	13
GO:0004536	23
GO:0004540	233
GO:0004549	4
GO:0004550	325
GO:0004551	23
GO:0004553	1734
GO:0004555	12
GO:0004556	70
GO:0004557	51
GO:0004558	18
GO:0004559	10
GO:0004560	35
GO:0004561	1
GO:0004563	87
GO:0004564	37
GO:0004565	112
GO:0004566	11
GO:0004567	6
GO:0004568	75
GO:0004571	11
GO:0004573	9
GO:0004574	6
GO:0004575	21
GO:0004576	15
GO:0004577	2
GO:0004579	4
GO:0004582	1
GO:0004585	71
GO:0004586	20
GO:0004587	19
GO:0004588	50
GO:0004589	3
GO:0004590	73
GO:0004591	20
GO:0004592	30
GO:0004594	48
GO:0004595	53
GO:0004596	27
GO:0004601	885
GO:0004602	123
GO:0004603	2
GO:0004604	27
GO:0004605	5
GO:0004607	4
GO:0004609	14
GO:0004610	4
GO:0004611	21
GO:0004612	11
GO:0004613	10
GO:0004614	14
GO:0004615	17
GO:0004616	33
GO:0004617	19
GO:0004618	37
GO:0004619	54
GO:0004620	27
GO:0004622	23
GO:0004623	182
GO:0004629	18
GO:0004630	19
GO:0004631	5
GO:0004632	13
GO:0004633	14
GO:0004634	69
GO:0004635	10
GO:0004636	33
GO:0004637	20
GO:0004638	33
GO:0004639	22
GO:0004640	31
GO:0004641	28
GO:0004642	30
GO:0004643	16
GO:0004644	34
GO:0004645	38
GO:0004648	48
GO:0004649	13
GO:0004650	36
GO:0004651	11
GO:0004652	17
GO:0004653	17
GO:0004654	28
GO:0004655	31
GO:0004656	4
GO:0004657	7
GO:0004658	46
GO:0004659	129
GO:0004660	7
GO:0004661	10
GO:0004662	14
GO:0004663	4
GO:0004664	22
GO:0004665	26
GO:0004666	7
GO:0004667	12
GO:0004668	38
GO:0004671	2
GO:0004672	1050
GO:0004673	31
GO:0004674	480
GO:0004675	84
GO:0004679	14
GO:0004683	79
GO:0004687	2
GO:0004689	5
GO:0004691	13
GO:0004692	11
GO:0004693	18
GO:0004697	10
GO:0004698	6
GO:0004703	8
GO:0004705	2
GO:0004706	2
GO:0004707	40
GO:0004708	13
GO:0004709	7
GO:0004712	196
GO:0004713	221
GO:0004714	70
GO:0004715	40
GO:0004719	19
GO:0004721	183
GO:0004722	103
GO:0004723	9
GO:0004725	263
GO:0004726	12
GO:0004727	5
GO:0004729	8
GO:0004730	10
GO:0004731	126
GO:0004733	15
GO:0004735	39
GO:0004737	34
GO:0004738	27
GO:0004739	11
GO:0004740	7
GO:0004742	165
GO:0004743	84
GO:0004744	2
GO:0004745	27
GO:0004746	29
GO:0004747	32
GO:0004748	96
GO:0004749	36
GO:0004750	46
GO:0004751	66
GO:0004753	1
GO:0004754	3
GO:0004755	2
GO:0004756	7
GO:0004757	11
GO:0004758	7
GO:0004760	23
GO:0004764	59
GO:0004765	20
GO:0004766	48
GO:0004767	15
GO:0004768	2
GO:0004769	35
GO:0004771	13
GO:0004772	8
GO:0004773	1
GO:0004775	20
GO:0004776	12
GO:0004777	12
GO:0004778	4
GO:0004780	2
GO:0004781	32
GO:0004782	8
GO:0004783	3
GO:0004784	347
GO:0004787	9
GO:0004788	29
GO:0004789	23
GO:0004790	1
GO:0004791	83
GO:0004792	42
GO:0004793	9
GO:0004794	17
GO:0004795	24
GO:0004797	48
GO:0004798	40
GO:0004799	97
GO:0004800	1
GO:0004801	68
GO:0004802	35
GO:0004803	32
GO:0004805	9
GO:0004806	69
GO:0004807	156
GO:0004808	7
GO:0004809	7
GO:0004810	11
GO:0004812	514
GO:0004813	8
GO:0004814	15
GO:0004815	29
GO:0004816	14
GO:0004817	5
GO:0004818	26
GO:0004819	8
GO:0004820	21
GO:0004821	29
GO:0004822	4
GO:0004823	39
GO:0004824	45
GO:0004825	27
GO:0004826	59
GO:0004827	39
GO:0004828	29
GO:0004829	28
GO:0004830	61
GO:0004831	49
GO:0004832	4
GO:0004833	33
GO:0004834	86
GO:0004835	1
GO:0004837	13
GO:0004838	21
GO:0004839	1
GO:0004842	312
GO:0004843	137
GO:0004844	41
GO:0004845	53
GO:0004846	27
GO:0004848	6
GO:0004849	5
GO:0004850	99
GO:0004851	19
GO:0004852	10
GO:0004853	17
GO:0004854	4
GO:0004855	4
GO:0004856	14
GO:0004857	112
GO:0004859	15
GO:0004860	24
GO:0004861	17
GO:0004862	10
GO:0004864	75
GO:0004866	100
GO:0004867	358
GO:0004869	129
GO:0004875	5
GO:0004878	3
GO:0004879	84
GO:0004883	1
GO:0004888	417
GO:0004890	27
GO:0004896	59
GO:0004908	13
GO:0004909	2
GO:0004910	1
GO:0004911	4
GO:0004918	1
GO:0004925	5
GO:0004930	334
GO:0004931	15
GO:0004932	3
GO:0004935	8
GO:0004938	3
GO:0004939	1
GO:0004940	3
GO:0004941	8
GO:0004945	6
GO:0004947	1
GO:0004948	8
GO:0004949	6
GO:0004950	16
GO:0004951	2
GO:0004952	6
GO:0004955	3
GO:0004957	6
GO:0004960	1
GO:0004963	6
GO:0004964	1
GO:0004965	6
GO:0004967	8
GO:0004969	1
GO:0004970	90
GO:0004971	2
GO:0004974	5
GO:0004977	3
GO:0004979	2
GO:0004980	2
GO:0004982	2
GO:0004983	2
GO:0004984	8
GO:0004985	13
GO:0004990	1
GO:0004991	2
GO:0004992	3
GO:0004993	17
GO:0004995	3
GO:0004996	1
GO:0004998	10
GO:0004999	8
GO:0005000	5
GO:0005001	1
GO:0005003	10
GO:0005004	3
GO:0005007	7
GO:0005009	1
GO:0005021	21
GO:0005026	2
GO:0005030	5
GO:0005031	18
GO:0005034	1
GO:0005041	1
GO:0005042	24
GO:0005044	47
GO:0005046	2
GO:0005047	25
GO:0005048	15
GO:0005049	5
GO:0005053	1
GO:0005055	1
GO:0005068	1
GO:0005070	10
GO:0005078	10
GO:0005080	44
GO:0005085	389
GO:0005092	25
GO:0005093	7
GO:0005094	8
GO:0005095	5
GO:0005096	198
GO:0005102	293
GO:0005104	45
GO:0005109	10
GO:0005112	1
GO:0005113	3
GO:0005114	2
GO:0005119	1
GO:0005123	5
GO:0005124	3
GO:0005125	290
GO:0005126	61
GO:0005127	4
GO:0005128	1
GO:0005129	5
GO:0005130	4
GO:0005131	5
GO:0005132	13
GO:0005133	9
GO:0005134	21
GO:0005135	3
GO:0005136	3
GO:0005137	4
GO:0005138	8
GO:0005139	3
GO:0005141	4
GO:0005142	1
GO:0005143	1
GO:0005144	2
GO:0005146	4
GO:0005147	1
GO:0005148	6
GO:0005149	23
GO:0005150	1
GO:0005151	1
GO:0005152	5
GO:0005153	5
GO:0005154	42
GO:0005157	3
GO:0005158	32
GO:0005159	13
GO:0005160	7
GO:0005161	1
GO:0005163	2
GO:0005164	126
GO:0005165	2
GO:0005168	3
GO:0005171	2
GO:0005173	8
GO:0005176	6
GO:0005178	61
GO:0005179	125
GO:0005184	4
GO:0005185	10
GO:0005186	6
GO:0005198	4419
GO:0005199	9
GO:0005200	138
GO:0005201	57
GO:0005212	100
GO:0005215	29
GO:0005216	599
GO:0005219	32
GO:0005220	6
GO:0005221	4
GO:0005222	7
GO:0005223	9
GO:0005225	12
GO:0005227	60
GO:0005229	11
GO:0005230	242
GO:0005231	4
GO:0005234	4
GO:0005237	2
GO:0005242	46
GO:0005243	60
GO:0005244	128
GO:0005245	49
GO:0005246	40
GO:0005247	19
GO:0005248	6
GO:0005249	197
GO:0005250	4
GO:0005251	12
GO:0005252	4
GO:0005253	10
GO:0005254	77
GO:0005261	198
GO:0005262	136
GO:0005267	100
GO:0005272	33
GO:0005283	1
GO:0005313	3
GO:0005314	3
GO:0005315	3
GO:0005319	11
GO:0005324	40
GO:0005326	2
GO:0005335	1
GO:0005337	11
GO:0005343	3
GO:0005344	401
GO:0005345	3
GO:0005351	1
GO:0005353	3
GO:0005354	1
GO:0005355	7
GO:0005362	1
GO:0005372	8
GO:0005375	1
GO:0005381	9
GO:0005384	11
GO:0005385	7
GO:0005388	9
GO:0005412	1
GO:0005415	3
GO:0005427	1
GO:0005451	10
GO:0005452	13
GO:0005456	2
GO:0005458	8
GO:0005459	2
GO:0005471	6
GO:0005477	2
GO:0005483	7
GO:0005484	35
GO:0005496	51
GO:0005497	2
GO:0005499	7
GO:0005501	18
GO:0005502	3
GO:0005503	6
GO:0005504	144
GO:0005506	1925
GO:0005507	584
GO:0005509	1716
GO:0005515	10338
GO:0005516	161
GO:0005518	32
GO:0005519	2
GO:0005520	12
GO:0005521	7
GO:0005522	2
GO:0005523	15
GO:0005524	8794
GO:0005525	1519
GO:0005527	8
GO:0005528	26
GO:0005534	58
GO:0005536	68
GO:0005537	89
GO:0005539	17
GO:0005540	7
GO:0005542	45
GO:0005543	162
GO:0005544	67
GO:0005545	9
GO:0005546	58
GO:0005547	16
GO:0005548	19
GO:0005549	88
GO:0005550	13
GO:0008009	124
GO:0008013	82
GO:0008017	447
GO:0008020	5
GO:0008022	69
GO:0008028	4
GO:0008035	17
GO:0008046	8
GO:0008047	118
GO:0008048	6
GO:0008061	143
GO:0008066	12
GO:0008073	5
GO:0008079	2
GO:0008080	626
GO:0008081	231
GO:0008083	241
GO:0008084	1
GO:0008092	108
GO:0008093	11
GO:0008094	99
GO:0008097	60
GO:0008106	30
GO:0008107	4
GO:0008108	9
GO:0008111	4
GO:0008112	6
GO:0008113	28
GO:0008115	20
GO:0008116	4
GO:0008117	2
GO:0008119	5
GO:0008121	109
GO:0008123	2
GO:0008124	20
GO:0008126	17
GO:0008127	13
GO:0008131	32
GO:0008134	106
GO:0008135	10
GO:0008137	184
GO:0008138	129
GO:0008139	15
GO:0008140	2
GO:0008142	2
GO:0008143	18
GO:0008144	13
GO:0008146	52
GO:0008147	1
GO:0008157	13
GO:0008168	1394
GO:0008169	24
GO:0008170	58
GO:0008171	161
GO:0008172	2
GO:0008173	98
GO:0008174	24
GO:0008175	56
GO:0008176	17
GO:0008177	18
GO:0008179	20
GO:0008184	13
GO:0008186	14
GO:0008188	2
GO:0008190	8
GO:0008191	26
GO:0008193	20
GO:0008194	96
GO:0008198	352
GO:0008199	927
GO:0008200	47
GO:0008201	126
GO:0008233	1867
GO:0008234	443
GO:0008235	104
GO:0008236	792
GO:0008237	522
GO:0008238	5
GO:0008239	69
GO:0008241	17
GO:0008242	24
GO:0008251	24
GO:0008252	33
GO:0008253	48
GO:0008254	10
GO:0008260	26
GO:0008263	2
GO:0008266	35
GO:0008269	1
GO:0008270	2832
GO:0008271	14
GO:0008273	1
GO:0008276	52
GO:0008289	905
GO:0008294	11
GO:0008296	33
GO:0008297	4
GO:0008301	17
GO:0008307	9
GO:0008308	18
GO:0008309	6
GO:0008310	19
GO:0008311	13
GO:0008312	71
GO:0008318	23
GO:0008320	87
GO:0008324	93
GO:0008327	10
GO:0008331	2
GO:0008336	3
GO:0008353	14
GO:0008373	16
GO:0008374	39
GO:0008375	16
GO:0008379	178
GO:0008381	60
GO:0008384	4
GO:0008386	6
GO:0008389	6
GO:0008390	6
GO:0008391	4
GO:0008392	22
GO:0008395	65
GO:0008398	12
GO:0008401	6
GO:0008403	2
GO:0008404	1
GO:0008405	1
GO:0008408	188
GO:0008409	20
GO:0008410	67
GO:0008413	29
GO:0008417	11
GO:0008418	4
GO:0008419	5
GO:0008420	26
GO:0008422	168
GO:0008424	4
GO:0008425	2
GO:0008426	30
GO:0008427	3
GO:0008428	38
GO:0008429	17
GO:0008430	3
GO:0008431	8
GO:0008432	11
GO:0008440	4
GO:0008441	13
GO:0008442	19
GO:0008443	25
GO:0008444	5
GO:0008445	6
GO:0008446	22
GO:0008447	2
GO:0008448	18
GO:0008452	3
GO:0008453	33
GO:0008455	2
GO:0008456	4
GO:0008457	4
GO:0008458	6
GO:0008460	18
GO:0008465	8
GO:0008466	1
GO:0008467	4
GO:0008469	17
GO:0008470	20
GO:0008473	4
GO:0008474	11
GO:0008475	1
GO:0008476	8
GO:0008477	46
GO:0008478	34
GO:0008479	11
GO:0008481	3
GO:0008482	9
GO:0008483	828
GO:0008484	107
GO:0008486	4
GO:0008493	1
GO:0008494	5
GO:0008496	1
GO:0008499	4
GO:0008502	4
GO:0008503	3
GO:0008504	1
GO:0008509	11
GO:0008514	11
GO:0008519	17
GO:0008525	5
GO:0008526	10
GO:0008528	15
GO:0008531	17
GO:0008532	4
GO:0008534	24
GO:0008551	1
GO:0008553	15
GO:0008556	7
GO:0008559	4
GO:0008564	6
GO:0008568	20
GO:0008569	10
GO:0008574	5
GO:0008597	7
GO:0008603	30
GO:0008609	8
GO:0008641	39
GO:0008649	65
GO:0008650	5
GO:0008656	12
GO:0008657	10
GO:0008658	156
GO:0008659	68
GO:0008660	32
GO:0008661	9
GO:0008662	6
GO:0008663	14
GO:0008664	8
GO:0008666	30
GO:0008667	1
GO:0008668	7
GO:0008670	17
GO:0008671	9
GO:0008672	2
GO:0008673	21
GO:0008674	11
GO:0008675	35
GO:0008676	34
GO:0008677	37
GO:0008678	8
GO:0008679	5
GO:0008684	25
GO:0008685	48
GO:0008686	16
GO:0008688	1
GO:0008689	2
GO:0008690	20
GO:0008691	19
GO:0008692	6
GO:0008693	70
GO:0008694	7
GO:0008696	10
GO:0008697	12
GO:0008700	18
GO:0008701	8
GO:0008703	36
GO:0008704	32
GO:0008705	9
GO:0008706	23
GO:0008707	1
GO:0008709	17
GO:0008710	16
GO:0008712	45
GO:0008713	3
GO:0008714	18
GO:0008715	2
GO:0008716	52
GO:0008718	1
GO:0008719	9
GO:0008720	26
GO:0008721	11
GO:0008725	13
GO:0008726	10
GO:0008727	5
GO:0008728	15
GO:0008730	2
GO:0008732	33
GO:0008733	27
GO:0008734	4
GO:0008735	2
GO:0008736	17
GO:0008737	2
GO:0008738	7
GO:0008740	8
GO:0008741	4
GO:0008742	6
GO:0008743	10
GO:0008745	90
GO:0008746	2
GO:0008747	35
GO:0008750	4
GO:0008752	5
GO:0008753	39
GO:0008756	7
GO:0008757	174
GO:0008758	5
GO:0008759	7
GO:0008760	42
GO:0008761	33
GO:0008762	13
GO:0008763	26
GO:0008764	6
GO:0008765	6
GO:0008766	6
GO:0008767	29
GO:0008768	2
GO:0008770	4
GO:0008771	6
GO:0008772	2
GO:0008774	29
GO:0008775	39
GO:0008776	37
GO:0008777	8
GO:0008780	59
GO:0008781	1
GO:0008782	48
GO:0008783	85
GO:0008784	72
GO:0008785	5
GO:0008786	4
GO:0008787	1
GO:0008788	4
GO:0008790	6
GO:0008791	1
GO:0008792	40
GO:0008793	15
GO:0008794	8
GO:0008795	53
GO:0008796	9
GO:0008797	20
GO:0008798	20
GO:0008800	277
GO:0008801	10
GO:0008802	33
GO:0008803	5
GO:0008804	12
GO:0008805	12
GO:0008806	1
GO:0008807	2
GO:0008810	129
GO:0008811	41
GO:0008813	4
GO:0008814	4
GO:0008815	10
GO:0008817	20
GO:0008820	7
GO:0008821	45
GO:0008823	7
GO:0008824	55
GO:0008825	11
GO:0008828	12
GO:0008829	45
GO:0008830	56
GO:0008831	21
GO:0008832	26
GO:0008833	18
GO:0008834	10
GO:0008835	8
GO:0008836	29
GO:0008837	15
GO:0008838	5
GO:0008839	62
GO:0008840	123
GO:0008841	4
GO:0008843	4
GO:0008847	1
GO:0008849	6
GO:0008851	12
GO:0008852	3
GO:0008853	28
GO:0008854	1
GO:0008855	6
GO:0008859	13
GO:0008860	6
GO:0008861	5
GO:0008863	24
GO:0008864	20
GO:0008865	34
GO:0008867	10
GO:0008868	2
GO:0008869	11
GO:0008870	3
GO:0008871	1
GO:0008872	22
GO:0008874	4
GO:0008876	2
GO:0008877	3
GO:0008878	28
GO:0008879	40
GO:0008880	14
GO:0008881	42
GO:0008882	3
GO:0008883	4
GO:0008884	2
GO:0008885	2
GO:0008886	11
GO:0008887	8
GO:0008888	24
GO:0008889	8
GO:0008890	10
GO:0008892	11
GO:0008893	13
GO:0008894	4
GO:0008897	74
GO:0008898	2
GO:0008899	4
GO:0008901	95
GO:0008902	11
GO:0008903	3
GO:0008904	2
GO:0008906	11
GO:0008907	6
GO:0008908	14
GO:0008909	7
GO:0008910	7
GO:0008911	11
GO:0008912	2
GO:0008914	1
GO:0008915	1
GO:0008919	1
GO:0008920	2
GO:0008921	2
GO:0008922	7
GO:0008923	29
GO:0008925	11
GO:0008926	2
GO:0008927	35
GO:0008929	53
GO:0008930	52
